Geni id,Geni profile name,BH database URL,Ushi,BH theme,BH floor,BH location,,Wikipedia URL,Notes,RANDY,,
6000000151329665840,Michael Chabon,,,Literature & Poetry,3,Jews in World Culture and Science,,פרופיל פרטי - ישנו ברשימה הישנה,double,,old list,
6000000165056399866,William Kentridge,,,Visual Art,3,Art Mix (Led Screens),,פרופיל פרטי - ישנו ברשימה הישנה,Geni user,https://www.geni.com/people/private/6000000002604664095,,
6000000165056399962,Peter Bogdanovich,,,Cinema & Television,3,Jews in World Culture and Science,,,double,,old list,
6000000165151763434,Lavie Tidhar,,,Literature & Poetry,3,Jews in World Culture and Science,,פרופיל פרטי - ישנו ברשימה הישנה,double,,old list,
6000000165154602237,Jerry Zucker,,,Cinema & Television,3,Jews in World Culture and Science,,,double,,old list,
6000000165154775033,Claudia Roden,,,Cinema & Television,3,Jews in World Culture and Science,,,double,,,
6000000165155738139,Errol Morris,,,Cinema & Television,3,Jews in World Culture and Science,,פרופיל פרטי - ישנו ברשימה הישנה,double,,old list,
6000000165156488868,Adi Tatarko,,,Press & Media,3,Jews in World Culture and Science,,פרופיל פרטי - ישנו ברשימה הישנה,double,,old list,
6000000165156489164,Shahar Waiser,,,Economics,3,Jews in World Culture and Science,,פרופיל פרטי - ישנו ברשימה הישנה,double,,old list,
6000000165156763982,Jodi Picoult,,,Literature & Poetry,3,Jews in World Culture and Science,,פרופיל פרטי - ישנו ברשימה הישנה,double,,old list,
6000000165156803821,Alon Cohen,,,Other,3,Jews in World Culture and Science,,פרופיל פרטי - ישנו ברשימה הישנה,double,,old list,
6000000165156991989,Matti Caspi,,"קומה 3, אמנויות הבימה, מוזיקה, האם יש רוק יהודי? ",Popular Music,3,Jukebox,,פרופיל פרטי 6000000005219157004,Geni user,,,
6000000139470584312,Marc Jacobs,,,Other,3,Jews in World Culture and Science,,פרופיל פרטי - ישנו ברשימה הישנה,double,,old list,
6000000165155544420,Arkadi Duchin,,,Popular Music,3,Jukebox,,https://en.wikipedia.org/wiki/Arkadi_Duchin,Geni User,3572036,,
6000000165156881056,Gal Friedman,,,Sports,3,,,,double,,old list,
6000000165975523825,Florence Ezekiel Nadira,,"קומה 3, אמנויות הבימה, קולנוע, בין מצרים לבוליווד",Cinema & Television,3,,,OK+H added,,,,
6000000165975222907,Ruby Myers,,"קומה 3, אמנויות הבימה, קולנוע, בין מצרים לבוליווד",Cinema & Television,3,,,OK+H added not MP,,,,
6000000165966914890,Esther Victoria Abraham,,"קומה 3, אמנויות הבימה, קולנוע, בין מצרים לבוליווד",Cinema & Television,3,,,New profile H+E. added. not MP,,,,
6000000165964987064,Erich Pommer,,"קומה 3, אמנויות הבימה, קולנוע, מה המשותף לקולנוע ביידיש ולקולנוע אוונגרד יהודי",Cinema & Television,3,,,"New profile, H+E, not MP added",,,,
6000000165964871268,Togo Mizrahi,,"קומה 3, אמנויות הבימה, קולנוע, בין מצרים לבוליווד, קומה 3, יהודים בתרבות העולם, קיר ירמי פינקוס",Cinema & Television,3,,,"New profile H+E, added, not MP",,,,
6000000165823944846,Joseph Green,,"קומה 3, אמנויות הבימה, קולנוע, מה המשותף לקולנוע ביידיש ולקולנוע אוונגרד יהודי",Cinema & Television,3,,,"New profile, nothing in H, +E, added, no family, not MP",,,,
6000000165822082833,Dziga Vertov,,"קומה 3, אמנויות הבימה, קולנוע, מה המשותף לקולנוע ביידיש ולקולנוע אוונגרד יהודי",Cinema & Television,3,,,"New profile H+E, added, not MP",,,,
6000000165809895834,Rina Shaham,,"קומה 3, אמנויות הבימה, מחול, מהורה אגדתי עד ריקודי עם",Theatre,3,,,"New profile H+E, added, not MP",,,,
6000000165808314864,Maya Mikhailovna Plisetskaya,,"קומה 3, אמנויות הבימה, מחול, ומה עם מחול מודרני? ",Theatre,3,,,"New profile H+E, added, No name please delete also add MP",,merge issues,!!!,
6000000165806670998,Berta Yampolsky,,"קומה 3, אמנויות הבימה, מחול, ומה עם מחול מודרני? ",Theatre,3,,,"New profile H+E, not added, not MP",,,,
6000000165656418850,Sara Levi-Tanai,,"קומה 3, אמנויות הבימה, מחול, ומה עם מחול מודרני? ",Theatre,3,,,"New profile H+E added, not MP",,,,
6000000165655470831,Yehuda ben Yitzchak Somi,,"קומה 3, אמנויות הבימה, תיאטרון, תיאטרון יהודי - ממתי",Theatre,3,,,"New profile H+E added, not MP",,,,
6000000165645842845,Altman Nathan,,"קומה 3, אמנויות הבימה, תיאטרון, הדיבוק",Theatre,3,,,New profile H+E added not MP has parents and wife all in Russian ,,,,
6000000165643531766,Shloyme Zanvl Rappoport,,"קומה 3, אמנויות הבימה, תיאטרון, הדיבוק",Theatre,3,,,"New profile H+E, added, not MP",,,,
6000000165634626944,schwartz moritz,,"קומה 3, אמנויות הבימה, תיאטרון, גלגולו של טוביה החולב",Theatre,3,,,"New profile H+E (nothing much in H) added, not MP",,,,
6000000165632114864,arthur lorentz,,"קומה 3, אמנויות הבימה, תיאטרון, כל העולם בימה",Theatre,3,,,New profile (Laurents not Lorentz) H+E (hardly any H) added not MP no family members names,,,,
6000000165611517830,tzanua yaakov,,"קומה 3, אמנויות הבימה, תיאטרון, כל העולם בימה",Theatre,3,,,"New profile (name Yaqub Sanu. H, added not MP",,,,
6000000165607291903,zilber yoel,,"קומה 3, אמנויות הבימה, תיאטרון, כל העולם בימה",Theatre,3,,,New profile (his name is Zilberg) H+E (not much) added not MP,,,,
6000000165605259899,godik giora,,"קומה 3, אמנויות הבימה, תיאטרון, תיאטרון עברי",Theatre,3,,, New profile H+E added not MP,,,,
6000000165583800989,Yehoshua Sobol,,"קומה 3, אמנויות הבימה, תיאטרון, תיאטרון עברי",Theatre,3,,,New profile H+E not added not MP,,,,
6000000165583673946,Josef Mundy,,"קומה 3, אמנויות הבימה, תיאטרון, תיאטרון עברי",Theatre,3,,,New profile H+E added,,,,
6000000165578720882,lervinson micha,,"קומה 3, אמנויות הבימה, תיאטרון, תיאטרון עברי",Theatre,3,,,New Profile H+E added,,,,
6000000165576974446,falk yoram,,"קומה 3, אמנויות הבימה, תיאטרון, תיאטרון עברי",Theatre,3,,,"New profile +H no English, not added not MP",,,,
6000000140071298852,Shimon Dzigan,,"קומה 3, פולקלור, הומור",Humor,3,,,OK+H  added,,,,
6000000042424574457,Al Hirschfeld,,"קומה 3, יהודים בתרבות העולם, לייבלים מורחבים",Visual Art,3,,,OK+H (very little info) added,,,,
6000000029701397201,Rodney Dangerfield,,"קומה 3, פולקלור, הומור, שם משפחה מקורי: cohen",Humor,3,,,OK +H added,,,,
6000000026366071505,stein josef,,"קומה 3, אמנויות הבימה, תיאטרון, גלגולו של טוביה החולב",Theatre,3,,,"New profile H+E(nothing much in H) added, not MP",,,,
6000000021287833984,Yefimov Boris,,"קומה 3, פולקלור, הומור",Humor,3,,,OK +H added,,,,
6000000019033220553,Molly Picon,,"קומה 3, פולקלור, הומור",Humor,3,,,OK +H added,,,,
6000000010972542843,David Grossman,,"קומה 3, יהודים בתרבות העולם, ירמי פינקוס",Literature & Poetry,3,,,OK +H added,,,,
6000000009370048838,Brandeis Louis,,"קומה 3, יהודים בתרבות העולם, ירמי פינקוס",Law,3,,,OK +H added,,,,
6000000002486356690,Avraham Sutzkever,,"קומה 3, שפות תרבות ואמנות, ספרות יהודית, ציטוטים",Literature & Poetry,3,,,OK+H added,,,,
6000000001643607001,Louis Kahn,,"קומה 3, יהודים בתרבות העולם, לייבלים מורחבים",Architecture,3,,,OK +H added,,,,
355603282360012329,William Steig,,"קומה 3, שפות תרבות ואמנות, ספרות יהודית, הספריה",Visual Art,3,,,OK +H added,,,,
6000000165974943095,Eran Riklis,,"קומה 3, אמנויות הבימה, קולנוע, החזון הישראלי והקולנוע הציוני",Cinema & Television,3,,,OK+H added,,,,
6000000165976877828,Boaz Davidson,,"קומה 3, אמנויות הבימה, קולנוע, החזון הישראלי והקולנוע הציוני",Cinema & Television,3,,,OK+H added,,,,
6000000165977366189,Yehoshua Ḥana Rawnitzki,,"קומה 3, שפות תרבות ואמנות, תחיית השפה העברית, ספרות חדשה בשפה עתיקה",Literature & Poetry,3,,,OK+H added,,,,
6000000165977425852,Zohra Al Fassiya,,"קומה 3, אמנויות הבימה, מוזיקה, בין מזרח ומערב - אולם קונצרטים",Other,3,,,OK+H added,,,,
6000000165977468822,Samy Elmaghribi,,"קומה 3, אמנויות הבימה, מוזיקה, בין מזרח ומערב - אולם קונצרטים",Other,3,,,OK+H added,,,,
6000000165977522933,Habiba Msika,,"קומה 3, אמנויות הבימה, מוזיקה, בין מזרח ומערב - אולם קונצרטים",Other,3,,,"OK+H, added, not MP",,,,
6000000165977714980,Vladimir Vysotsky,,"קומה 3, אמנויות הבימה, אודיטוריום תרבות, קומה 3, יהודים בתרבות העולם, קיר ירמי פינקוס",Classical Music,3,,,"OK+H, added ",,,,
6000000165978060941,Elhanan Lewinsky,,"קומה 3, שפות תרבות ואמנות, תחיית השפה העברית, ספרות חדשה בשפה עתיקה",Other,3,,,"OK+H, added",,,,
6000000001910720187,Yehonatan Geffen,,"קומה 3, שפות תרבות ואמנות, ספרות יהודית, הספריה",Other,3,,,OK added,,,,
6000000056245359832,Saul Steinberg,,"קומה 3, יהודים בתרבות העולם, ירמי פינקוס",Visual Art,3,,,Locked - private?,,,,
6000000165979655145,Lee Friedlander,,"קומה 3, שפות תרבות ואמנות, אמנות, נבזלין",Visual Art,3,,,OK+H added,,,,
6000000165979766939,Jacqueline Shohet Kahanoff,,"קומה 3, שפות תרבות ואמנות, ספרות יהודית, ציטוטים",Literature & Poetry,3,,,"OK+H, added",,,,
6000000165979840929,Samir Naqqash,,"קומה 3, שפות תרבות ואמנות, ספרות יהודית, ציטוטים",Literature & Poetry,3,,,OK+H added family,,,,
6000000165979943238,Israel Shumacher,,"קומה 3, פולקלור, הומור",Humor,3,,,OK,,,,
6000000165980003003,Christian Boltanski,,"קומה 3, שפות תרבות ואמנות, אמנות, נבזלין",Visual Art,3,,,OK+H added,,,,
6000000165980119979,Arthur Segal,,"קומה 3, שפות תרבות ואמנות, אמנות, נבזלין",Visual Art,3,,,OK+H nothing personal about him in Hebrew,,,,
6000000165980251966,Marcosy Louis,,"קומה 3, שפות תרבות ואמנות, אמנות, נבזלין",Visual Art,3,,,OK+H,,,,
6000000165980712842,Lawrence Weiner,,"קומה 3, שפות תרבות ואמנות, אמנות, נבזלין",Visual Art,3,,,OK+H,,,,
5424458479560106639,Assi Dayan,,"קומה 3, אמנויות הבימה, קולנוע, החזון הישראלי והקולנוע הציוני",Cinema & Television,3,,,"New profile, added, not MP",,,,
6000000002331864164,Sholem Yankev Abramovich,,"קומה 3, שפות תרבות ואמנות, תחיית השפה העברית, ספרות חדשה בשפה עתיקה",Other,3,,,"New profile H+E, not added, not MP",,,,
6000000020069145353,Zvi Preigerzon,,אחרי השואה,Literature & Poetry,2,,,"New profile H+E, added, not MP",,,,
6000000075731273828,Adam Goldberg,,"קומה 3, אמנויות הבימה, קולנוע, חלוצי טלוויזיה באמריקה",Cinema & Television,3,,,"Two Goldberg chose A.F, New profile, no Hebrew,not added not MP",,,,
6000000166192967918,Edgar Ulmer,,"קומה 3, אמנויות הבימה, קולנוע, האם יש בהוליווד קולנוע יהודי?",Cinema & Television,3,,,"New profile, H+E (not MP) added. Hebrew not enough",,,,
6000000166193329118,Ari Folman,,"קומה 3, אמנויות הבימה, קולנוע, החזון הישראלי והקולנוע הציוני",Cinema & Television,3,,,"New profile, H+E, not added, not MP",,,,
6000000166381802884,alter Naftli,,"קומה 3, אמנויות הבימה, קולנוע, החזון הישראלי והקולנוע הציוני",Cinema & Television,3,,,"New profile +H (nothing in E) not added, not MP",,,,
6000000166384642904,Joseph Cedar,,"קומה 3, אמנויות הבימה, קולנוע, החזון הישראלי והקולנוע הציוני",Cinema & Television,3,,,"New profile H+E, not added, not MP",,,,
6000000166385141938,Darren Aronofsky,,"קומה 3, אמנויות הבימה, קולנוע",Cinema & Television,3,,,"New profile, H+E, not added, not MP",,,,
6000000166400042860,Shargorodska Panya,,"קומה 3, שפות תרבות ואמנות, תחיית השפה העברית, איך מטמיעים שפה בחיי היומיום",Other,3,,,Her name is Fanny. Nothing in English New Profile+H,,,,
6000000166405580906,Sami Michael,,"קומה 3, שפות תרבות ואמנות, ספרות יהודית, ציטוטים",Literature & Poetry,3,,,"New profile H+E, not added, not MP",,,,
6000000166405599116,shenaav haya,,"קומה 3, שפות תרבות ואמנות, ספרות יהודית, הספריה",Literature & Poetry,3,,,"New profile H, nothing in English. Not added, not MP",,,,
6000000166407046831,Yitzhak Damiel,,"קומה 3, שפות תרבות ואמנות, ספרות יהודית, הספריה",Literature & Poetry,3,,,"New profile H, nothing in English. Not added, not MP",,,,
6000000166422826065,berger yossy,,"קומה 3, שפות תרבות ואמנות, אמנות, נבזלין",Visual Art,3,,,"Yossi. New profile.Not much in Hebrew nothing in English, added, not MP",,,,
6000000166422884877,Levin sherry,,"קומה 3, שפות תרבות ואמנות, אמנות, נבזלין",Visual Art,3,,,"Her name is Sherrie Levine. New profile, +E nothing in H. Not added, not MP",,,,
6000000166424675040,Eva Alterman Blay,,"קומה 3, נשים פורצות דרך, לייבלים קירות",Humanities & Religion,3,,,"New profile +E nothing in H. Not added, not MP",,,,
6000000166430324915,Koltsov Michael,,"קומה 3, פולקלור, הומור",Humor,3,,,"Mikhail Koltsov. New profile+E nothing in Hebrew, added, not MP",,,,
6000000166440452914,Kon Felix,,"קומה 3, פולקלור, הומור",Humor,3,,,"New profile +E nothing in H. added, not MP",,,,
6000000012397187611,Philo of Alexandria,,"קומה 2, ארץ ישראל, בבל, אלכסנדריה",Humanities & Religion,2,,,"New profile, H+E need to enter dates, added, not MP",,,,
6000000078668829947,Yosef ben Matityahu,,"קומה 2, ארץ ישראל, בבל, אלכסנדריה",Literature & Poetry,2,,,"New profile, H+E need to enter dates, added, not MP",,,,
4742052302620080262,Sherira bar Hanina,,"קומה 2, ארץ ישראל, בבל, אלכסנדריה",Other,2,,,"New profile H+E, added,not  MP",,,,
6000000002428752488,Herod the Great,,"קומה 2, ארץ ישראל, בבל, אלכסנדריה",Other,2,,,"New profile H+E, no dates, added, not MP",,,,
6000000016794010230,Bruriah,,"קומה 2, ארץ ישראל, בבל, אלכסנדריה",Other,2,,,"New profile H+E, no dates, not MP",,,,
6000000007315933705,Moses ben Maimon,,"אשכנזים וספרדים, יצירה לדורות",Humanities & Religion,2,,,"OK, locked",,,,
6000000014572493099,Dunash ha-Levi ben Labrat,,"אשכנזים וספרדים, יהודים בשירות הכתר",Other,2,,,"OK, added Hebrew",,,,
6000000166558020840,Ima Shalom,,"קומה 2, ארץ ישראל, בבל, אלכסנדריה",Other,2,,,"OK, added Hebrew",,,,
6000000015797728437,Gershom ben Judah,,"אשכנזים וספרדים, פוסקים לדורות",Other,2,,,OK all done,,,,
6000000000348802220,"Jacob ben Meir, Rabbeinu Tam",,"אשכנזים וספרדים, פוסקים לדורות",Other,2,,,OK all done,,,,
6000000015809475920,Eleazar of Worms,,"אשכנזים וספרדים, פוסקים לדורות",Other,2,,,OK all done,,,,
6000000000348791183,Don Isaac Abravanel,,"אשכנזים וספרדים, יהודים בשירות הכתר",Diplomacy,2,,,OK all done,,,,
6000000015876216670,Yehuda ben Klonimos,,"אשכנזים וספרדים, רדיפות ועלילות דם",Other,2,,,OK added H,,,,
6000000017177761816,Moses ben Nahman,,"אשכנזים וספרדים, עם מי התווכחו היהודים? ",Other,2,,,OK,,,,
6000000006712152499,Joseph ben Ephraim Karo,,"פולנים, ליטאים, עות'מנים, השולחן המפה ומהפכת הדפוס",Other,2,,,OK,,,,
3381870,Moses Isserles,,"פולנים, ליטאים, עות'מנים, השולחן המפה ומהפכת הדפוס",Other,2,,,"OK, locked",,,,
6000000000886295555,"David Kimhi,  RaDaK",,"אשכנזים וספרדים, יהודים בשירות הכתר, תנ""ך קניקוט",Other,2,,,"OK, added Hebrew",,,,
6000000019894497932,Yaakov ben Moshe Levi Moelin,,"אשכנזים וספרדים, פוסקים לדורות",Other,2,,,"OK, added Hebrew",,,,
6000000014456537338,Samuel ibn Naghrillah,,"אשכנזים וספרדים, יהודים בשירות הכתר",Other,2,,,"OK, locked",,,,
6000000017139960030,Hasdai (Abu Yusuf ben Yitzhak ben Ezra) ibn Shaprut,,"אשכנזים וספרדים, יהודים בשירות הכתר",Other,2,,,OK added H+E,,,,
6000000006709501378,Shlomo Yitzchaki,,"אשכנזים וספרדים, יצירה לדורות",Other,2,,,This is Rashi but is locked cannot hange,,,,
6000000166565374851,Profiat Duran,,"אשכנזים וספרדים, אמנות העיטור",Other,2,,,"New profile H+E added, not MP",,,,
6000000166566018925,Nicholas Donin,,"אשכנזים וספרדים, הקרב על התלמוד",Other,2,,,"New profile H+E, added, not MP",,,,
6000000166649843020,Abraham Cresques,,"אשכנזים וספרדים, יהודים בשירות הכתר, האטלס הקאטלני",Other,2,,,"New profile H+E, added not MP",,,,
6000000166650976840,Mordecai ben Eliezer Comtino,,"אשכנזים וספרדים, פוסקים לדורות",Other,2,,,"New profile H+E, added, not MP",,,,
6000000166655468032,Rebecca bat Meir Tiktiner,,"פולנים, ליטאים, עות'מנים, רבקה בת מאיר טיקטינר",Humanities & Religion,2,,,"New profile H+E, added, not MP",,,,
6000000166656553874,Babatha,,"ארץ ישראל, בבל, אלכסנדריה",Other,2,,,"OK, H+E added",,,,
6000000165983537854,Abraham A. Manievich,,,Visual Art,3,Art Mix (Led Screens),,"New profile, nothing in Hebrew",,,,
6000000165562840675,Anish Kapoor,,,Visual Art,3,Art Mix (Led Screens),,added Hebrew ,,,,
6000000165983498926,Avigdor Stematsky,,,Visual Art,3,Art Mix (Led Screens),,OK,,,,
6000000015371250320,Jacques Lipschitz,,,Visual Art,3,Art Mix (Led Screens),,OK added Hebrew,,,,
6000000165564554043,Morris Louis,,,Visual Art,3,Art Mix (Led Screens),,OK added Hebrew,,,,
6000000166659559711,Aviva Uri,,,Visual Art,3,Art Mix (Led Screens),,OK added hEBREW,,,,
6000000166661802296,Deborah Kass,,,Visual Art,3,Art Mix (Led Screens),,"OK, nothing in Hebrew",,,,
6000000166662995908,Chantal Akerman,,,Visual Art,3,Art Mix (Led Screens),,"OK, added Hebrew",,,,
6000000026963884956,Ephraim Moses Lilien,,,Visual Art,3,Art Mix (Led Screens),,"OK, added Hebrew",,,,
6000000031869553283,Aris San,,,Popular Music,3,Jukebox,,OK done,,,,
6000000151640509851,Chava Alberstein,,"אמנויות הבימה, מוזיקה, האם יש רוק יהודי? ",Popular Music,3,Jukebox,,https://en.wikipedia.org/wiki/Chava_Alberstein,Added her profile,,https://www.geni.com/people/Chava-Alberstein/6000000151640509851,
6000000166719738845,Sophie Calle,,,Visual Art,3,Art Mix (Led Screens),,"OK, added Hebrew",,,,French
6000000166721551822,Stephen Shore,,,Visual Art,3,Art Mix (Led Screens),,"OK, added Hebrew",,,,
6000000166723089853,Ze’ev Raban,,,Visual Art,3,Art Mix (Led Screens),,"OK, added Hebrew",,,,
6000000166724261822,Susan Bordo,,,philosopher,3,Breaking Through (Glass walls),,"OK, added Hebrew",,,,
6000000166725217823,Vicki Shiran,,"נשים פורצות דרך, לייבלים קירות",Humanities & Religion,3,Breaking Through (Glass walls),,"OK, added Hebrew",,,,
6000000166728585822,Abi Ofarim,,,Popular Music,3,Jukebox,,"OK, added Hebrew",,,,
6000000166729376822,Esther Ofarim,,,Popular Music,3,Jukebox,,"OK, added Hebrew",,,,
6000000166731321828,Berry Sakharof,,"קומה 3, אמנויות הבימה, מוזיקה, האם יש רוק יהודי? ",Popular Music,3,Jukebox,,OK (resolve confilcts) added Hebrew,,,,
6000000166734467834,Boaz Sharabi,,,Popular Music,3,Jukebox,,"OK, added Hebrew",,,,
6000000166737484831,Carmit Bachar,,,Popular Music,3,Jukebox,,"OK, added Hebrew",,,,
6000000166739980826,Cy Coleman,,,Popular Music,3,Jukebox,,"OK, nothing in Hebrew",,,,
6000000166741022829,Daklon,,,Popular Music,3,Jukebox,,"OK, all in",,,,
6000000166741266861,David Craig,,,Popular Music,3,Jukebox,,"OK, added Hebrew",,,,
6000000026365367642,Yosl Bergner,,,Visual Art,3,Art Mix (Led Screens),,DONE+H,,,,
6000000041947895192,Elinor Ostrom,,,Economics,3,Breaking Through (Glass walls),,DONE+H,,,,
6000000063205509856,Samuel Bak,,,Visual Art,3,Art Mix (Led Screens),,DONE+H,,,,
6000000094060147821,Samuel Hirszenberg,,,Visual Art,3,Art Mix (Led Screens),,DONE+H,,,,
6000000003790465813,Sarah Schenirer,,,Other,3,Breaking Through (Glass walls),,DONE+H,,,,
6000000023759052781,Solomon Joseph Solomon,,,Visual Art,3,Art Mix (Led Screens),,DONE+H,,,,
6000000025079745885,Shulamit Aloni,,,Diplomacy,3,Breaking Through (Glass walls),,פרופיל כפול צורפה לפ-BH ,?,DOUBLE,,
6000000004319562910,Yehuda Poliker,,"קומה 3, אמנויות הבימה, מוזיקה, האם יש רוק יהודי? ",Popular Music,3,Jukebox,,DONE+H,,,,
6000000097068468103,Minnie Bagelman,,,Popular Music,3,Jukebox,,DONE+H,,,,
6000000097068843839,Clara Bagelman,,,Popular Music,3,Jukebox,,DONE+H,,,,
6000000166876503879,Chantal Joffe,,,Visual Art,3,Art Mix (Led Screens),,"OK, +E nothing in Hebrew, not MP not added",,,,
6000000166881979834,Édouard Moyse,,,Visual Art,3,Art Mix (Led Screens),,"OK, +E nothing in Hebrew, not MP not added",,,,
6000000166885093015,Eliahou Eric Bokoboza,,,Visual Art,3,Art Mix (Led Screens),,"New profile +H, nothing in English ecept self description. Not added, not MP",,,,
6000000166886391885,Elijahu Sidi,,,Visual Art,3,Art Mix (Led Screens),,"New profile +H, nothing in English ecept self description. Not added, not MP",,,,
6000000016263719704,Onias IV,,,Humanities & Religion,2,Shine a Light Boxes,,יש פרופיל - צורפה לרשימת ה-BH,DONE,,,
6000000166419600839,Dick Savitt,,,Other,3,Jews in World Culture and Science,,4911817069000084817,New profile,Nothing in Hebrew,old list,
6000000166677247868,Dani Karavan,,,Visual Art,3,Art Mix (Led Screens),,"New profile E+H, not added, not MP",6000000002961491787,,,
6000000031060125525,Else Ernestine Neuländer-Simon,,,Visual Art,3,Art Mix (Led Screens),,"OK+H, added",,,,
6000000167053485920,Emmanuel Mane-Katz,,,Visual Art,3,Art Mix (Led Screens),,"New profile, H+E, added not MP",,,,
6000000013534529795,Moe (Morris) Berg,,"העת החדשה, ההגירה הגדולה",Sports,2,,,,,,,
profile-34620351137,Roman Vishniac,,"העת החדשה, מהשטעטל לעיר הגדולה",Visual Art,2,,,,,,,
profile-34633724295,Clara Lemlich,,"העת החדשה, ההגירה הגדולה, מפסל החירות לסדנאות היזע",Diplomacy,2,,,,,,,
profile-34652391369,Sarah Feige Foner,,"העת החדשה, מהשטעטל לעיר הגדולה",Literature & Poetry,2,,,,,,,
profile-40180846,Stelle Corcos,,"קומה 2, העת החדשה, בין מזרח לרוחות המערב",Other,2,,,,,,,
6000000008354343008,Fritz Waerndorfer,?,"קומה 3, אמנויות הבימה, תיאטרון, כל העולם בימה",Theatre,3,,,,,,,
6000000167340222177,Moshe Rosenthalis,,,Visual Art,3,Art Mix (Led Screens),,"New profile, H+E, added, not MP",,,,
6000000167332211840,Mirka Mora,,,Visual Art,3,Art Mix (Led Screens),,"New profile, H+E, added, not MP",nothing in Hebrew,,,
326231213090002393,Menashe Kadishman,,,Visual Art,3,Art Mix (Led Screens),,OK,,,,
5117702023020129330,Leopold Pilichowski,,,Visual Art,3,Art Mix (Led Screens),,"OK, +H, requested, not MP",,,,
6000000000904019749,Jack Levine,,,Visual Art,3,Art Mix (Led Screens),,OK +E nothing in H. Added to the BH,,,,
6000000007409223556,Laurie Simmons,,,Visual Art,3,Art Mix (Led Screens),,"OK +H, requested",,,,
6000000008653703232,Jules Pascin,,,Visual Art,3,Art Mix (Led Screens),,"OK+H, added",,,,
6000000010440849093,Hermann Struck,,,Visual Art,3,Art Mix (Led Screens),,OK+H added,,,,
6000000015084833138,Eva Hesse,,"קומה 3, שפות תרבות ואמנות, אמנות, נבזלין",Plastic Art,3,Art Mix (Led Screens),,"OK+H, added",,,,
6000000017461547090,Jozef Israëls,,"קומה 3, שפות תרבות ואמנות, אמנות, נבזלין",Visual Art,3,Art Mix (Led Screens),,"OK+H, added",,,,
6000000023280820254,Lily Delissa Joseph,,,Visual Art,3,Art Mix (Led Screens),,"OK, +H, added, not MP",,,,
6000000024931132884,Lea Nikel,,,Visual Art,3,Art Mix (Led Screens),,"OK, added",,,,
6000000025109091310,Moshe Kupferman,,,Visual Art,3,Art Mix (Led Screens),,"OK, +H, added",,,,
6000000025598869367,Joseph Zaritsky,,"קומה 3, שפות תרבות ואמנות, אמנות, נבזלין",Visual Art,3,Art Mix (Led Screens),,"OK, added",,,,
6000000025661351963,Mordecai Ardon,,,Visual Art,3,Art Mix (Led Screens),,OK,,,,
6000000027010223850,Igael Tumarkin,,,Visual Art,3,Art Mix (Led Screens),,OK added,,,,
6000000028068643512,Florine Stettheimer,,,Visual Art,3,Art Mix (Led Screens),,"OK+H, added",,,,
6000000028692021417,Felix Nussbaum,,,Visual Art,3,Art Mix (Led Screens),,"OK+H, added",,,,
6000000031060125525,Else Ernestine Neuländer-Simon,,,Visual Art,3,Art Mix (Led Screens),,"OK+H, added",,,,
6000000043538558159,Jules Olitski,,,Visual Art,3,Art Mix (Led Screens),,"OK, H+E, requested, not MP",,,,
6000000073045206893,Ilya Kabakov,,,Visual Art,3,Art Mix (Led Screens),,OK (old profile) added,,,,
6000000167059311960,Frank Stella,,,Visual Art,3,Art Mix (Led Screens),,"New profile, H+E, not added not MP",,,,
6000000167059759072,Grisha Bruskin,,,Visual Art,3,Art Mix (Led Screens),,"New profile, H+E, not added not MP",,,,
6000000167071263852,Issachar Ber Ryback,,,Visual Art,3,Art Mix (Led Screens),,"New profile H+E, added, not MP",,,,
6000000167073500841,Jankel Adler,,,Visual Art,3,Art Mix (Led Screens),,"New profile H+E, added, not MP",,,,
6000000167243739508,Jonathan Borofsky,,,Plastic Art,3,Art Mix (Led Screens),,"New profile, +E, nothing in H, not added, not MP",,,,
6000000167257587282,Lazar Krestin,,,Visual Art,3,Art Mix (Led Screens),,"New profile,H +E,  added, not MP",,,,
6000000167317457299,Meir Pichhadze,,,Visual Art,3,Art Mix (Led Screens),,"New profile, H+E, added, not MP",,,,
6000000167317462146,Maurycy Monkowski,,,Visual Art,3,Art Mix (Led Screens),,"New profile, H+E, added, not MP",,,,
6000000167321650934,Michal Na’aman,,,Visual Art,3,Art Mix (Led Screens),,"New profile, H+E, not added, not MP",,,,
6000000167326689196,Michel Kikone,,,Visual Art,3,Art Mix (Led Screens),,"New profile H+E (nothing in H) added, not MP, his son is Jacques Yankel",,,,
6000000167333159857,Moïse Kisling,,,Visual Art,3,Art Mix (Led Screens),,"New profile, H+E, added, not MP",,,,
6000000167338163837,Moshe Gershuni,,,Visual Art,3,Art Mix (Led Screens),,"New profile, H+E, added, not MP",,,,
6000000167340222177,Moshe Rosenthalis,,,Visual Art,3,Art Mix (Led Screens),,"New profile, H+E, added, not MP",,,,
6000000167362637322,Naftali Bezem,,,Visual Art,3,Art Mix (Led Screens),,"New profile, H+E, added, not MP",,,,
6000000004105823653,Nahum Gutman,,,Visual Art,3,Art Mix (Led Screens),,OK,,,,
6000000167364827940,Ossip Zadkine,,,Visual Art,3,Art Mix (Led Screens),,"New profile, H+E, added, not MP",,#,,
6000000167373545858,Pat Steir,,,Visual Art,3,Art Mix (Led Screens),,"New profile, nothing in Hebrew, not added, not MP",,#,,
6000000039151373047,Paul Strand,,,Visual Art,3,Art Mix (Led Screens),,"OK, sent a request",,,,
